ProductId,Name,Platform,Year,Genre,Publisher,SalesNA,SalesEU,SalesAsia,SalesOther,SalesGlobal,Price
281,Watch Dogs,PS4,2014,Action,#Ubisoft,1400,1860,110,770,4140,975
282,Half-Life,PC,1997,Shooter,#Vivendi Games,4030,0,90,0,4120,1381
283,Super Mario World 2: Yoshi's Island,SNES,1995,Platform,#Nintendo,1650,610,1760,90,4110,682
284,FIFA Soccer 07,PS2,2006,Sports,#Electronic Arts,710,2480,30,890,4110,1019
285,The Legend of Zelda: Skyward Sword,Wii,2011,Action,#Nintendo,2140,1200,370,400,4110,1295
286,Street Fighter II Turbo,SNES,1992,Fighting,#Capcom,1420,510,2100,70,4100,1133
287,Carnival Games,Wii,2007,Misc,#Take-Two Interactive,2130,1500,50,420,4100,551
288,Fallout 4,XOne,2015,Role-Playing,#Bethesda Softworks,2450,1260,10,370,4090,555
289,World of Warcraft: The Burning Crusade,PC,2007,Role-Playing,#Activision,2570,1520,0,0,4090,621
290,Fallout: New Vegas,X360,2010,Role-Playing,#Bethesda Softworks,2650,1060,40,330,4080,569
291,God of War II,PS2,2007,Action,#Sony Computer Entertainment,2320,40,40,1670,4070,1211
292,Forza Motorsport 2,X360,2007,Racing,#Microsoft Game Studios,2350,1280,30,410,4070,641
293,World Soccer Winning Eleven 9,PS2,2005,Sports,#Konami Digital Entertainment,120,2260,900,770,4050,610
294,Namco Museum Vol.3,PS,1996,Misc,#Sony Computer Entertainment,2280,1550,160,60,4050,634
295,Tekken Tag Tournament,PS2,2000,Fighting,#Namco Bandai Games,1680,1510,510,350,4050,1370
296,Far Cry 4,PS4,2014,Shooter,#Ubisoft,1120,2120,100,690,4030,1067
297,Star Fox 64,N64,1997,Shooter,#Nintendo,2780,580,640,40,4040,1299
298,Minecraft,PS4,2014,Misc,#Sony Computer Entertainment Europe,1380,1870,120,650,4020,626
299,Golf,NES,1984,Sports,#Nintendo,1220,280,2460,40,4000,549
300,Fallout 3,PS3,2008,Role-Playing,#Bethesda Softworks,2150,1200,70,590,4010,880
301,Professor Layton and the Diabolical Box,DS,2007,Puzzle,#Nintendo,920,1780,920,370,3990,1153
302,Left 4 Dead 2,X360,2009,Shooter,#Electronic Arts,2670,890,50,370,3980,586
303,Namco Museum: 50th Anniversary,PS2,2005,Misc,#Namco Bandai Games,2080,1350,0,540,3970,662
304,EA Sports Active,Wii,2009,Sports,#Electronic Arts,2100,1360,60,400,3920,1464
305,Assassin's Creed: Unity,PS4,2014,Action,#Ubisoft,1180,1960,80,700,3920,811
306,Donkey Kong Land,GB,1994,Platform,#Nintendo,1970,760,1070,110,3910,1362
307,Tony Hawk's Underground,PS2,2003,Sports,#Activision,2290,1170,10,420,3890,540
308,Assassin's Creed IV: Black Flag,PS3,2013,Action,#Ubisoft,1330,1710,130,730,3900,1401
309,Monster Hunter 4 Ultimate,3DS,2014,Role-Playing,#Nintendo,670,490,2620,110,3890,701
310,MotorStorm,PS3,2006,Racing,#Sony Computer Entertainment,1530,1610,60,670,3870,1341
311,The Elder Scrolls V: Skyrim,PC,2011,Role-Playing,#Bethesda Softworks,1150,2090,0,640,3880,552
312,Tekken 5,PS2,2005,Fighting,#Namco Bandai Games,930,1940,310,700,3880,712
313,Dragon Warrior III,NES,1988,Role-Playing,#Enix Corporation,100,0,3770,0,3870,934
314,Sports Champions,PS3,2010,Sports,#Sony Computer Entertainment,2120,1140,100,510,3870,697
315,NBA 2K16,PS4,2015,Sports,#Take-Two Interactive,2480,650,30,690,3850,1459
316,World Soccer Winning Eleven 8 International,PS2,2004,Sports,#Konami Digital Entertainment,160,1890,1120,680,3850,1309
317,Flash Focus: Vision Training in Minutes a Day,DS,2007,Misc,#Nintendo,870,1570,1050,350,3840,965
318,Namco Museum Vol.1,PS,1995,Misc,#Sony Computer Entertainment,2120,1440,220,60,3840,846
319,The Legend of Zelda: Link's Awakening,GB,1992,Action,#Nintendo,2210,960,540,130,3840,963
320,Mario & Luigi: Bowser's Inside Story,DS,2009,Role-Playing,#Nintendo,2260,480,810,270,3820,1261
321,Big Brain Academy: Wii Degree,Wii,2007,Misc,#Nintendo,1060,1930,410,430,3830,1264
322,Nintendogs + cats,3DS,2011,Simulation,#Nintendo,1440,1370,730,270,3810,773
323,Batman: Arkham Knight,PS4,2015,Action,#Warner Bros. Interactive Entertainment,1490,1580,100,610,3780,998
324,Mario & Sonic at the London 2012 Olympic Games,Wii,2011,Sports,#Sega,1140,1910,270,460,3780,817
325,LEGO Indiana Jones: The Original Adventures,X360,2008,Action,#Activision,2400,1030,0,360,3790,874
326,Resident Evil Director's Cut,PS,1996,Action,#Virgin Interactive,1820,1240,470,250,3780,790
327,Ratchet & Clank: Size Matters,PSP,2007,Platform,#Sony Computer Entertainment,1400,1400,100,870,3770,620
328,Just Dance 2014,Wii,2013,Misc,#Ubisoft,1980,1470,0,320,3770,914
329,The Sims: Unleashed,PC,2002,Simulation,#Electronic Arts,2030,1560,0,170,3760,1103
330,Super Paper Mario,Wii,2007,Platform,#Nintendo,1980,880,590,320,3770,1302
331,Harry Potter and the Sorcerer's Stone,PS,2001,Action,#Electronic Arts,1370,2000,140,220,3730,576
332,The Witcher 3: Wild Hunt,PS4,2015,Role-Playing,#Namco Bandai Games,960,2000,210,560,3730,1301
333,Resident Evil 3: Nemesis,PS,1999,Action,#Eidos Interactive,1300,770,1540,110,3720,734
334,Spyro: Year of the Dragon,PS,2000,Platform,#Sony Computer Entertainment,1930,1580,0,190,3700,1135
335,FIFA Soccer 2005,PS2,2004,Sports,#Electronic Arts,580,2480,40,590,3690,973
336,Pokémon Trading Card Game,GB,1998,Strategy,#Nintendo,1490,730,1380,100,3700,1301
337,Battlefield 4,PS3,2013,Shooter,#Electronic Arts,1300,1510,270,610,3690,1102
338,MySims,DS,2007,Simulation,#Electronic Arts,1590,1610,80,410,3690,1047
339,Friend Collection,DS,2009,Misc,#Nintendo,0,0,3670,0,3670,1231
340,Tony Hawk's Pro Skater 4,PS2,2002,Sports,#Activision,2130,1180,10,350,3670,671
341,Midnight Club 3: DUB Edition,PSP,2005,Racing,#Take-Two Interactive,1650,1220,0,790,3660,1096
342,Banjo-Kazooie,N64,1998,Platform,#Nintendo,1870,1130,550,100,3650,1083
343,SOCOM: U.S. Navy SEALs,PS2,2002,Shooter,#Sony Computer Entertainment,2530,810,60,240,3640,1460
344,Guitar Hero: World Tour,Wii,2008,Misc,#Activision,2330,970,0,350,3650,961
345,Gran Turismo 6,PS3,2013,Racing,#Sony Computer Entertainment,710,1800,400,740,3650,629
346,Jak and Daxter: The Precursor Legacy,PS2,2001,Platform,#Sony Computer Entertainment,2080,1090,150,330,3650,575
347,Pokemon Snap,N64,1999,Simulation,#Nintendo,2230,680,660,60,3630,665
348,FIFA Soccer 10,PS3,2009,Sports,#Electronic Arts,600,2460,50,520,3630,1280
349,Pro Evolution Soccer 2008,PS2,2007,Sports,#Konami Digital Entertainment,50,0,640,2930,3620,1439
350,Call of Duty: Ghosts,PS4,2013,Shooter,#Activision,1780,1420,50,380,3630,695
351,Resident Evil 4,PS2,2005,Action,#Capcom,2080,830,460,250,3620,769
352,Tom Clancy's The Division,PS4,2016,Shooter,#Ubisoft,1280,1610,150,570,3610,1413
353,Star Wars: Battlefront,PS2,2004,Shooter,#LucasArts,1930,1220,30,440,3620,1096
354,Doom II: Hell on Earth,PC,1994,Shooter,#Virgin Interactive,2050,1400,0,160,3610,631
355,The Simpsons: Road Rage,PS2,2001,Racing,#Electronic Arts,2020,1170,0,420,3610,1204
356,Cooking Mama 2: Dinner With Friends,DS,2007,Simulation,#505 Games,1610,1500,100,390,3600,767
357,Luigi's Mansion,GC,2001,Action,#Nintendo,2380,670,460,100,3610,999
358,Star Wars: Battlefront II,PS2,2005,Shooter,#LucasArts,2180,1020,30,370,3600,689
359,WWF SmackDown!,PS,2000,Fighting,#THQ,2010,1350,60,160,3580,1011
360,Croc: Legend of the Gobbos,PS,1997,Platform,#Fox Interactive,1570,1790,0,200,3560,722
361,Grand Theft Auto: Liberty City Stories,PS2,2006,Action,#Take-Two Interactive,1560,1400,70,500,3530,700
362,The Getaway,PS2,2002,Action,#Sony Computer Entertainment,1230,1770,50,490,3540,791
363,Tomb Raider III: Adventures of Lara Croft,PS,1997,Action,#Eidos Interactive,1660,1580,120,180,3540,715
364,James Bond 007: Agent Under Fire,PS2,2001,Shooter,#Electronic Arts,1900,1130,100,410,3540,576
365,LEGO Star Wars: The Video Game,PS2,2005,Action,#Eidos Interactive,1980,1140,10,410,3540,1367
366,Battlefield 4,X360,2013,Shooter,#Electronic Arts,2140,1080,20,290,3530,1165
367,FIFA Soccer 11,X360,2010,Sports,#Electronic Arts,710,2400,20,400,3530,954
368,Rugrats in Paris: The Movie,PS,2000,Action,#THQ,1960,1330,0,230,3520,1434
369,Spyro 2: Ripto's Rage!,PS,1999,Platform,#Sony Computer Entertainment,2140,1210,10,170,3530,1330
370,Left 4 Dead,X360,2008,Shooter,#Electronic Arts,2660,500,50,300,3510,1256
371,Mario & Sonic at the Olympic Winter Games,DS,2009,Sports,#Sega,1220,1660,270,380,3530,770
372,Resident Evil 5,X360,2009,Action,#Capcom,2110,940,120,340,3510,1051
373,Donkey Kong Country 3: Dixie Kong's Double Trouble!,SNES,1996,Platform,#Nintendo,1170,500,1750,80,3500,677
374,Assassin's Creed: Brotherhood,X360,2010,Action,#Ubisoft,2840,390,30,240,3500,1248
375,Kung Fu,NES,1985,Action,#Nintendo,1640,380,1420,60,3500,739
376,Batman: Arkham Asylum,X360,2009,Action,#Eidos Interactive,2200,970,20,310,3500,887
377,Clubhouse Games,DS,2006,Misc,#Nintendo,590,1830,730,350,3500,569
378,FIFA Soccer 2004,PS2,2003,Sports,#Electronic Arts,590,2360,40,510,3500,919
379,Star Wars Battlefront (2015),XOne,2015,Shooter,#Electronic Arts,1940,1220,20,310,3490,581
380,Battlefield: Bad Company 2,X360,2010,Shooter,#Electronic Arts,2090,1020,40,320,3470,1316
381,Guitar Hero: On Tour,DS,2008,Misc,#Activision,2110,1010,10,350,3480,503
382,Assassin's Creed: Unity,XOne,2014,Action,#Ubisoft,2260,890,0,300,3450,931
383,Far Cry 3,PS3,2012,Shooter,#Ubisoft,880,1750,100,720,3450,743
384,Monster Hunter 4,3DS,2013,Role-Playing,#Capcom,0,0,3440,0,3440,1276
385,Borderlands,X360,2009,Shooter,#Take-Two Interactive,2390,730,30,290,3440,1066
386,Tekken 4,PS2,2002,Fighting,#Namco Bandai Games,1550,1270,330,290,3440,1097
387,Battlefield 4,PS4,2013,Shooter,#Electronic Arts,1340,1540,170,380,3430,1500
388,LittleBigPlanet 2,PS3,2011,Platform,#Sony Computer Entertainment,1820,1070,60,470,3420,1393
389,Grand Theft Auto 2,PS,1998,Action,#Take-Two Interactive,1130,2070,0,220,3420,800
390,Final Fantasy III,SNES,1994,Role-Playing,#SquareSoft,860,0,2550,20,3430,589
391,Spider-Man 2,PS2,2004,Action,#Activision,1750,1200,20,430,3400,1473
392,F-1 Race,GB,1990,Racing,#Nintendo,1730,690,590,400,3410,985
393,FIFA Soccer 2003,PS2,2002,Sports,#Electronic Arts,460,2280,50,610,3400,700
394,Crash Bash,PS,2000,Misc,#Sony Computer Entertainment,1560,1470,190,170,3390,531
395,LEGO Batman: The Videogame,X360,2008,Action,#Warner Bros. Interactive Entertainment,2030,1030,0,320,3380,1121
396,Metal Gear Solid V: The Phantom Pain,PS4,2015,Action,#Konami Digital Entertainment,1080,1350,480,470,3380,1217
397,The Legend of Zelda: Spirit Tracks,DS,2009,Action,#Nintendo,1430,940,740,270,3380,1491
398,WWF War Zone,PS,1998,Fighting,#Acclaim Entertainment,2470,760,0,130,3360,948
399,The Legend of Zelda: Majora's Mask,N64,2000,Action,#Nintendo,1900,670,730,60,3360,687
400,Professor Layton and the Unwound Future,DS,2008,Puzzle,#Nintendo,650,1610,820,280,3360,1036
401,Rugrats: Search For Reptar,PS,1998,Adventure,#THQ,1630,1530,0,180,3340,1299
402,Assassin's Creed IV: Black Flag,X360,2013,Action,#Ubisoft,1900,1140,10,290,3340,556
403,English Training: Have Fun Improving Your Skills!,DS,2006,Misc,#Nintendo,0,990,2320,20,3330,1259
404,James Bond 007: Nightfire,PS2,2002,Shooter,#Electronic Arts,1450,1290,120,460,3320,528
405,Ratchet & Clank,PS2,2002,Platform,#Sony Computer Entertainment,1440,1010,570,300,3320,543
406,Mario Party 9,Wii,2012,Misc,#Nintendo,1150,1170,760,240,3320,1484
407,Star Wars Episode III: Revenge of the Sith,PS2,2005,Action,#LucasArts,1470,1390,30,430,3320,1126
408,Max Payne,PS2,2001,Shooter,#Take-Two Interactive,1990,1050,50,220,3310,704
409,The Lord of the Rings: The Return of the King,PS2,2003,Action,#Electronic Arts,1500,1280,50,460,3290,857
410,Assassin's Creed Syndicate,PS4,2015,Action,#Ubisoft,800,1920,60,500,3280,562
411,Destiny,XOne,2014,Shooter,#Activision,2130,920,0,230,3280,1348
412,True Crime: Streets of LA,PS2,2003,Action,#Activision,1890,1050,20,310,3270,799
413,Wii Music,Wii,2008,Misc,#Nintendo,1360,1130,460,320,3270,650
414,Gran Turismo (PSP),PSP,2009,Racing,#Sony Computer Entertainment,500,1590,310,870,3270,535
415,Monster Hunter X,3DS,2015,Action,#Capcom,250,190,2780,40,3260,521
416,Tekken,PS,1995,Fighting,#Sony Computer Entertainment,950,1300,770,220,3240,630
417,FIFA 16,XOne,2015,Sports,#Electronic Arts,880,2110,0,230,3220,1496
418,L.A. Noire,PS3,2011,Adventure,#Take-Two Interactive,1270,1330,120,510,3230,1120
419,Madden NFL 16,PS4,2015,Sports,#Electronic Arts,2330,300,0,590,3220,1045
420,Yokai Watch 2 Ganso/Honke,3DS,2014,Role-Playing,#Nintendo,30,0,3180,0,3210,661
421,007: Tomorrow Never Dies,PS,1999,Shooter,#Electronic Arts,1720,1330,0,160,3210,829
422,Baseball,NES,1983,Sports,#Nintendo,730,100,2350,20,3200,610
423,Killer Instinct,SNES,1995,Fighting,#Nintendo,2260,720,120,100,3200,803
424,WWF SmackDown! 2: Know Your Role,PS,2000,Fighting,#THQ,1760,1210,70,160,3200,978
425,Crisis Core: Final Fantasy VII,PSP,2007,Role-Playing,#Square Enix,1350,600,800,440,3190,625
426,God of War: Chains of Olympus,PSP,2008,Action,#Sony Computer Entertainment,1480,1010,40,660,3190,1410
427,Dragon Quest VI: Maboroshi no Daichi,SNES,1995,Role-Playing,#Enix Corporation,0,0,3190,0,3190,1072
428,Dance Central,X360,2010,Misc,#MTV Games,2150,770,10,260,3190,507
429,Enter the Matrix,PS2,2003,Action,#Atari,1780,1120,90,190,3180,577
430,Super Mario Maker,WiiU,2015,Platform,#Nintendo,1180,870,930,200,3180,648
431,Fallout: New Vegas,PS3,2010,Role-Playing,#Bethesda Softworks,1520,1080,100,470,3170,644
432,LEGO Batman: The Videogame,Wii,2008,Action,#Warner Bros. Interactive Entertainment,1860,1020,0,290,3170,1472
433,Rhythm Heaven,DS,2008,Misc,#Nintendo,580,510,1930,140,3160,1035
434,Ace Combat 04: Shattered Skies,PS2,2001,Simulation,#Sony Computer Entertainment Europe,2060,560,380,170,3170,825
435,Club Penguin: Elite Penguin Force,DS,2008,Adventure,#Disney Interactive Studios,1880,980,0,300,3160,577
436,Animal Crossing,GC,2001,Simulation,#Nintendo,1920,160,990,90,3160,1225
437,LEGO Batman: The Videogame,DS,2008,Action,#Warner Bros. Interactive Entertainment,1790,1060,0,290,3140,1394
438,Sonic Rush,DS,2005,Platform,#Sega,1220,1570,60,290,3140,1250
439,Resident Evil 6,PS3,2012,Shooter,#Capcom,880,970,880,420,3150,777
440,Halo: The Master Chief Collection,XOne,2014,Shooter,#Microsoft Game Studios,1890,990,30,240,3150,1367
441,FIFA Soccer 08,PS2,2007,Sports,#Electronic Arts,680,0,0,2460,3140,887
442,Spider-Man,PS,2000,Action,#Activision,1700,1250,20,160,3130,884
443,Need for Speed III: Hot Pursuit,PS,1998,Racing,#Electronic Arts,2140,860,0,130,3130,560
444,Star Wars Episode I Racer,N64,1999,Racing,#Nintendo,2310,620,140,40,3110,1236
445,Personal Trainer: Cooking,DS,2006,Misc,#Nintendo,910,1000,1030,170,3110,795
446,The Elder Scrolls IV: Oblivion,PS3,2007,Role-Playing,#Ubisoft,1690,870,140,420,3120,1113
447,Dragon Warrior IV,NES,1990,Role-Playing,#Enix Corporation,80,0,3030,10,3120,722
448,Heavy Rain,PS3,2010,Adventure,#Sony Computer Entertainment,1290,1270,60,500,3120,678
449,Mass Effect 2,X360,2010,Role-Playing,#Electronic Arts,1990,820,30,270,3110,834
450,FIFA 15,X360,2014,Sports,#Electronic Arts,780,2020,0,300,3100,823
451,Dragon Ball Z: Budokai,PS2,2002,Fighting,#Atari,2170,280,550,80,3080,1138
452,Madden NFL 2002,PS2,2001,Sports,#Electronic Arts,2500,160,10,420,3090,1301
453,World Class Track Meet,NES,1986,Sports,#Namco Bandai Games,1920,450,640,70,3080,1159
454,Borderlands 2,X360,2012,Shooter,#Take-Two Interactive,1890,910,40,240,3080,1196
455,The Legend of Zelda: A Link Between Worlds,3DS,2013,Action,#Nintendo,1400,990,460,220,3070,850
456,Donkey Kong,GB,1994,Platform,#Nintendo,1570,620,550,340,3080,1227
457,The Sims: Vacation,PC,2002,Simulation,#Electronic Arts,1720,1210,0,140,3070,729
458,Mass Effect 3,X360,2012,Role-Playing,#Electronic Arts,1940,860,30,240,3070,509
459,Kung Fu Panda,X360,2008,Action,#Activision,1910,840,0,290,3040,689
460,Far Cry 3,X360,2012,Shooter,#Ubisoft,1380,1350,20,280,3030,768
461,Epic Mickey,Wii,2010,Platform,#Disney Interactive Studios,2060,640,120,220,3040,983
462,Saints Row 2,X360,2008,Action,#THQ,1940,800,20,270,3030,1343
463,Rayman,PS,1995,Platform,#Ubisoft,1540,1330,0,160,3030,930
464,Killzone 2,PS3,2009,Shooter,#Sony Computer Entertainment,1400,1070,80,470,3020,1322
465,Tom Clancy's Splinter Cell,XB,2002,Action,#Ubisoft,1850,1040,0,130,3020,665
466,Mike Tyson's Punch-Out!!,NES,1987,Fighting,#Nintendo,2030,470,450,70,3020,538
467,WWE SmackDown! Shut Your Mouth,PS2,2002,Sports,#THQ,1450,1130,70,380,3030,1167
468,Gears of War: Ultimate Edition,XOne,2015,Shooter,#Microsoft Game Studios,2380,320,0,310,3010,1207
469,NBA 2K13,X360,2012,Sports,#Take-Two Interactive,2600,210,10,190,3010,1434
470,Dragon Ball Z: Budokai Tenkaichi 3,PS2,2007,Fighting,#Atari,1150,0,760,1090,3000,1397
471,wwe Smackdown vs. Raw 2006,PS2,2005,Fighting,#N/A,1570,1020,0,410,3000,588
472,Middle-Earth: Shadow of Mordor,PS4,2014,Action,#Warner Bros. Interactive Entertainment,1010,1410,50,530,3000,1155
473,Star Fox,SNES,1993,Shooter,#Nintendo,1610,510,800,70,2990,1294
474,The Sims: Livin Large,PC,2000,Misc,#Electronic Arts,1670,1180,0,130,2980,665
475,World Soccer Winning Eleven 6 International,PS2,2002,Sports,#Konami Digital Entertainment,120,1260,1160,450,2990,1106
476,Devil May Cry,PS2,2001,Action,#Capcom,1360,860,640,130,2990,630
477,Animal Crossing: Happy Home Designer,3DS,2015,Simulation,#Nintendo,470,1000,1390,120,2980,1261
478,Battlefield: Bad Company 2,PS3,2010,Shooter,#Electronic Arts,1330,1120,80,450,2980,1027
479,The Sims 4,PC,2014,Simulation,#Electronic Arts,960,1720,0,290,2970,1313
480,Star Wars: The Old Republic,PC,2011,Role-Playing,#Electronic Arts,1580,1010,0,380,2970,1204
481,Sonic Heroes,PS2,2003,Platform,#Sega,1040,1370,60,490,2960,669
482,Kirby Super Star Ultra,DS,2008,Platform,#Nintendo,1570,40,1190,150,2950,925
483,Hitman 2: Silent Assassin,PS2,2002,Action,#Eidos Interactive,1360,1150,40,410,2960,1115
484,Street Fighter IV,X360,2009,Fighting,#Capcom,1820,710,150,260,2940,734
485,Wave Race 64,N64,1996,Racing,#Nintendo,1980,580,340,40,2940,1424
486,SOCOM II: U.S. Navy SEALs,PS2,2003,Shooter,#Sony Computer Entertainment,2220,510,60,150,2940,811
487,WWE SmackDown! vs. RAW 2006,PS2,2005,Fighting,#THQ,1450,1110,40,330,2930,943
488,inFAMOUS,PS3,2009,Action,#Sony Computer Entertainment,1760,690,120,370,2940,1229
489,Pac-Man Collection,GBA,2001,Puzzle,#Atari,2070,770,50,50,2940,1073
490,Mass Effect,X360,2007,Role-Playing,#Microsoft Game Studios,1830,800,30,270,2930,1087
491,WarioWare: Smooth Moves,Wii,2006,Puzzle,#Nintendo,870,1060,730,260,2920,893
492,Cooking Mama: Cook Off,Wii,2007,Simulation,#505 Games,1430,1130,50,300,2910,848
493,Super Mario World 2: Yoshi's Island,GBA,2002,Platform,#Nintendo,1750,450,620,90,2910,1051
494,FIFA 14,PS4,2013,Sports,#Electronic Arts,610,1850,110,330,2900,1285
495,Titanfall,XOne,2014,Shooter,#Electronic Arts,1840,800,40,220,2900,779
496,Sonic Mega Collection Plus,PS2,2004,Misc,#Sega,1540,1140,0,220,2900,673
497,Sega Superstars Tennis,X360,2008,Sports,#Sega,1750,860,0,280,2890,553
498,World Soccer Winning Eleven 7 International,PS2,2003,Sports,#Konami Digital Entertainment,80,1240,1130,450,2900,1323
499,Need for Speed: Most Wanted,PS3,2012,Racing,#Electronic Arts,710,1510,60,610,2890,1047
500,Hot Shots Golf 3,PS2,2001,Sports,#Sony Computer Entertainment,990,320,1380,200,2890,550
501,Call of Duty: Finest Hour,PS2,2004,Shooter,#Activision,1510,1120,10,240,2880,552
502,Zumba Fitness 2,Wii,2011,Sports,#Majesco Entertainment,1540,1070,0,280,2890,995
503,Syphon Filter,PS,1999,Shooter,#Sony Computer Entertainment,2030,720,20,110,2880,742
504,Imagine: Babyz,DS,2007,Simulation,#Ubisoft,1300,1270,0,310,2880,525
505,Colin McRae Rally,PS,1998,Racing,#Codemasters,90,2430,120,220,2860,1144
506,Call of Duty: Ghosts,XOne,2013,Shooter,#Activision,1870,770,0,220,2860,1201
507,Madden NFL 13,X360,2012,Sports,#Electronic Arts,2530,160,0,170,2860,1243
508,The Elder Scrolls III: Morrowind,XB,2002,Role-Playing,#Ubisoft,2090,630,30,110,2860,1117
509,Mortal Kombat,PS3,2011,Fighting,#Warner Bros. Interactive Entertainment,1980,550,0,320,2850,999
510,F-Zero,SNES,1990,Racing,#Nintendo,1370,510,890,70,2840,798
511,Yoshi's Story,N64,1997,Platform,#Nintendo,1290,530,980,50,2850,1228
512,Command & Conquer: Red Alert,PC,1996,Strategy,#Virgin Interactive,1370,1340,0,140,2850,977
513,Skylanders: Spyro's Adventure,Wii,2011,Action,#Activision,1400,1140,0,310,2850,987
514,FIFA 16,PS3,2015,Sports,#Electronic Arts,400,1980,50,420,2850,1410
515,Assassin's Creed: Brotherhood,PS3,2010,Action,#Ubisoft,1870,570,110,300,2850,1499
516,BioShock,X360,2007,Shooter,#Take-Two Interactive,1650,860,50,280,2840,1267
517,Madden NFL 10,X360,2009,Sports,#Electronic Arts,2520,90,0,220,2830,1114
518,Medal of Honor,PS3,2010,Shooter,#Electronic Arts,1280,1050,70,430,2830,903
519,WWE SmackDown! vs. Raw,PS2,2002,Fighting,#THQ,1320,1080,40,390,2830,571
520,Metroid Prime,GC,2002,Shooter,#Nintendo,1960,670,100,90,2820,1426
